USER_ID|YOB|Gender|Income|HouseholdStatus|EducationLevel|Q124742|Q124122|Q123464|Q123621|Q122769|Q122770|Q122771|Q122120|Q121699|Q121700|Q120978|Q121011|Q120379|Q120650|Q120472|Q120194|Q120012|Q120014|Q119334|Q119851|Q119650|Q118892|Q118117|Q118232|Q118233|Q118237|Q117186|Q117193|Q116797|Q116881|Q116953|Q116601|Q116441|Q116448|Q116197|Q115602|Q115777|Q115610|Q115611|Q115899|Q115390|Q114961|Q114748|Q115195|Q114517|Q114386|Q113992|Q114152|Q113583|Q113584|Q113181|Q112478|Q112512|Q112270|Q111848|Q111580|Q111220|Q110740|Q109367|Q108950|Q109244|Q108855|Q108617|Q108856|Q108754|Q108342|Q108343|Q107869|Q107491|Q106993|Q106997|Q106272|Q106388|Q106389|Q106042|Q105840|Q105655|Q104996|Q103293|Q102906|Q102674|Q102687|Q102289|Q102089|Q101162|Q101163|Q101596|Q100689|Q100680|Q100562|Q99982|Q100010|Q99716|Q99581|Q99480|Q98869|Q98578|Q98059|Q98078|Q98197|Q96024
1921|1951|Female|$75,000 - $100,000|Married (w/kids)|Master's Degree|0|1|1|1|-1|1|1|-1|1|-1|-1|-1|1|0|0|1|1|1|1|1|1|1|-1|1|1|-1|-1|1|-1|-1|1|1|-1|-1|1|-1|-1|-1|-1|1|1|1|1|-1|-1|-1|-1|1|-1|1|-1|1|1|-1|1|-1|1|-1|1|1|1|-1|-1|1|1|1|-1|-1|1|1|-1|1|-1|-1|1|-1|-1|1|-1|1|-1|-1|-1|-1|-1|1|-1|1|1|-1|1|1|-1|1|1|-1|-1|1|1|-1|-1
1925|1940|Male|$50,000 - $74,999|Married (no kids)|Master's Degree|-1|1|-1|-1|-1|-1|1|-1|1|-1|-1|1|1|1|1|-1|-1|1|-1|-1|-1|1|-1|-1|1|-1|1|-1|0|1|1|1|-1|-1|1|1|1|1|1|1|1|1|1|1|1|1|-1|-1|1|1|-1|-1|1|-1|-1|-1|-1|1|1|-1|-1|1|-1|1|-1|-1|-1|-1|1|1|1|1|1|-1|1|-1|-1|1|1|-1|1|1|-1|-1|0|0|0|0|0|0|-1|-1|-1|-1|1|-1|1|1|-1|-1|1
1936|1996|Male|under $25,000|Single (no kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1940|1970|Male|$100,001 - $150,000|Married (w/kids)|Bachelor's Degree|-1|1|-1|1|-1|1|1|-1|1|-1|1|1|-1|1|1|1|1|1|1|-1|-1|1|1|1|-1|-1|-1|1|-1|-1|1|1|-1|-1|-1|1|1|1|1|-1|-1|-1|1|-1|1|-1|-1|1|1|-1|-1|1|1|-1|1|1|-1|1|1|-1|-1|-1|-1|1|-1|1|-1|1|1|1|-1|1|1|-1|1|-1|1|-1|1|-1|-1|-1|1|-1|-1|-1|1|1|-1|1|-1|1|-1|-1|1|1|-1|1|-1|-1|1
1941|1960|Male|$100,001 - $150,000|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|-1|1|-1|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|-1|-1|0|0|0|0|0|0|0|0|0|1|-1|0|-1|0|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1947|1969|Female|over $150,000|Married (no kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1948|1981|Female|$25,001 - $50,000|Single (no kids)|Bachelor's Degree|0|1|-1|0|-1|-1|1|1|1|-1|1|1|1|1|-1|-1|1|-1|1|1|-1|1|-1|-1|-1|1|1|1|-1|-1|1|1|-1|-1|-1|1|1|1|-1|1|1|0|-1|0|-1|1|1|1|1|-1|-1|1|1|-1|1|-1|1|-1|1|-1|1|1|1|1|-1|-1|1|1|0|1|-1|-1|1|-1|-1|1|1|1|-1|1|1|1|-1|1|-1|-1|-1|1|1|1|-1|1|1|-1|1|1|1|1|-1|-1|1
1959|1969|Female|over $150,000|Married (no kids)|Bachelor's Degree|-1|-1|-1|-1|1|-1|1|-1|1|-1|1|1|-1|1|1|-1|-1|1|1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|1|1|1|-1|1|1|1|1|-1|1|-1|-1|1|1|-1|1|0|1|1|1|0|-1|-1|-1|1|-1|-1|-1|1|1|-1|1|-1|-1|1|1|-1|1|1|1|1|1|-1|-1|1|1|1|-1|-1|-1|-1|1|1|-1|0|0|-1|-1|1|1|-1|1|-1|-1|1|1|1|1|-1|1|1
1963|1979|Female|$50,000 - $74,999|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|1|-1|1|-1|0|0|0|-1|1|1|0|-1|-1|-1|1|0|-1|0|-1|1|0|0|1|1|-1|1|-1|0|1|1|-1|0|1|1|-1|0|1|0|0|0|-1|1|-1|0|1|1|1|1|-1|0|0|-1|0|-1|-1|1|-1|-1|0|0|1|1|1|1|-1|1|1|1|1|1|1|0|1|1|-1|0|-1|-1|0|1|1|1|-1|1|0|-1|1|1|1|0|0|0|0
1966|1976|Female|$25,001 - $50,000|Single (no kids)|Current Undergraduate|0|1|-1|1|1|-1|1|1|1|-1|1|1|-1|1|1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|1|-1|1|1|1|-1|1|1|1|1|1|-1|1|1|-1|1|-1|-1|1|-1|1|-1|1|1|-1|1|-1|-1|1|-1|1|1|-1|-1|1|-1|1|1|-1|1|1|1|1|-1|1|-1|1|1|1|1|-1|1|-1|1|-1|-1|-1|-1|1|1|1|1|1|-1|1|1|-1|1|1|-1|1|-1|1|-1
1968|1991|Male|$50,000 - $74,999|Single (no kids)|Bachelor's Degree|-1|-1|-1|-1|-1|-1|1|-1|1|1|1|1|-1|1|-1|-1|-1|1|1|1|-1|-1|-1|-1|-1|1|1|-1|1|-1|1|-1|1|1|-1|1|-1|1|-1|1|-1|-1|1|1|-1|1|1|-1|1|1|-1|1|1|1|1|1|-1|-1|1|1|-1|1|-1|-1|-1|-1|1|-1|1|1|-1|1|-1|1|1|1|1|1|-1|1|1|-1|1|1|1|1|1|-1|1|1|-1|1|-1|-1|-1|1|1|1|1|-1|1
1975|1979|Male|$50,000 - $74,999|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-1|1|-1|1|1|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|-1|1|0|0|0|0|0|0|-1|-1|1|1|1|-1|1|1|1|-1|-1|1|-1|-1|0|0|0|-1|-1|1|-1|1|-1|-1|1|0|0|1|1|1|-1|-1|1|-1|-1|-1
1978|1955|Male|$100,001 - $150,000|Married (w/kids)|High School Diploma|-1|-1|-1|-1|-1|1|1|-1|1|-1|-1|1|-1|1|1|-1|-1|1|-1|-1|-1|1|-1|1|-1|-1|-1|1|-1|1|1|1|-1|-1|-1|1|1|1|-1|-1|1|-1|1|1|1|-1|1|-1|-1|1|-1|1|1|-1|-1|1|-1|1|1|-1|-1|1|-1|1|-1|-1|-1|1|1|1|1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1982|1973|Male|$100,001 - $150,000|Married (w/kids)|Current Undergraduate|-1|1|-1|1|-1|1|1|-1|1|-1|1|-1|-1|1|1|-1|-1|1|1|-1|-1|-1|-1|1|-1|-1|-1|1|-1|1|1|1|1|-1|1|1|-1|1|1|-1|-1|-1|-1|1|1|-1|1|-1|-1|1|-1|-1|1|1|0|0|0|1|1|1|-1|1|-1|1|1|-1|1|1|1|-1|1|1|-1|1|-1|-1|-1|1|0|0|0|-1|0|-1|-1|1|-1|1|-1|1|1|-1|-1|-1|1|-1|-1|0|0|-1|1
1995|1977|Male|$50,000 - $74,999|Domestic Partners (no kids)|Current Undergraduate|-1|1|-1|1|1|1|1|-1|1|-1|1|1|-1|1|1|-1|1|1|1|-1|-1|-1|-1|-1|1|-1|1|-1|1|1|-1|1|1|-1|1|-1|1|1|1|-1|1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|1|1|-1|-1|1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|1|-1|1|1|1|1|1|1|1|-1|-1|1|-1|1|-1|1|-1|1|-1|1|1|-1|-1|-1|-1|1|1|-1|1|1|-1|1
1999|1992|Female|$25,001 - $50,000|Single (no kids)|Associate's Degree|1|1|-1|1|-1|1|1|-1|0|0|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|1|-1|-1|-1|1|1|1|1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|1|-1|-1|-1|1|1|1|-1|-1|1|1|-1|-1|0|0|0|0|1|1|-1|0|1|-1|-1|0|0|-1|1|1|-1|-1|-1|-1|-1|-1|-1|1|1|0|-1|1|1|1|1|-1|-1|1|-1|-1|1|-1|-1|1
2002|1983|Male|over $150,000|Married (no kids)|Bachelor's Degree|1|1|-1|1|1|-1|1|1|-1|-1|1|1|1|1|1|-1|1|1|-1|-1|-1|1|-1|-1|1|-1|1|1|1|1|-1|1|-1|1|1|1|1|1|1|1|1|1|-1|1|1|1|-1|-1|-1|-1|-1|-1|1|1|1|-1|1|-1|1|-1|-1|1|-1|1|-1|1|1|-1|1|1|-1|1|1|1|-1|1|1|1|-1|-1|-1|1|-1|1|1|-1|-1|1|-1|1|-1|1|-1|-1|-1|-1|1|1|-1|-1|-1
2014|1998|Male|$75,000 - $100,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|1|0|0|1
2028|1984|Male|under $25,000|Single (no kids)|Associate's Degree|0|0|0|0|1|-1|1|-1|-1|-1|1|-1|-1|1|-1|1|-1|-1|-1|1|1|1|1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|1|1|-1|-1|1|1|1|1|-1|0|-1|-1|1|1|-1|1|1|1|1|1|-1|1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|1|0|-1|0|0|-1|1|1|-1|-1|1|1|1|0|1|-1|-1|-1|-1|1|1|-1|-1|1
2031|1982|Male|$75,000 - $100,000|Married (w/kids)|Bachelor's Degree|-1|-1|-1|1|-1|1|1|-1|1|-1|1|-1|-1|1|1|1|-1|-1|1|-1|-1|-1|1|1|1|-1|-1|1|1|-1|1|1|1|-1|1|-1|1|1|1|1|1|-1|1|-1|-1|1|-1|1|-1|-1|1|1|1|1|1|1|-1|-1|1|1|-1|1|-1|-1|-1|-1|1|1|1|1|1|1|1|1|-1|1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|-1|1|1|1|1|-1|-1|-1|1|1|-1|1|-1|1|-1
2034|1974|Female|over $150,000|Married (w/kids)|Doctoral Degree|1|1|-1|-1|-1|1|1|-1|1|-1|1|1|1|1|-1|-1|-1|1|-1|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|1|1|0|1|0|0|0|0|0|0|0|0|1|-1|1|1|1|-1|1|1|1|0|0|0|0|-1|-1|-1|1|-1|1|1|1|1|1|-1|-1|0|0|0|0|0|0|0
2036|1971|Male|$75,000 - $100,000|Married (w/kids)|Master's Degree|0|-1|-1|1|0|0|0|-1|1|-1|1|1|0|0|0|-1|1|1|1|1|-1|1|1|-1|-1|1|-1|1|1|-1|-1|1|1|-1|-1|1|-1|1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|1|1|1|1|1|1|1|1|-1|-1|0|-1|0|0|-1|0|1|1|1|1|1|1|1|1|-1|-1|1|1|1|1|-1|1|1|1|-1|-1|-1|1|1|-1|1|1|-1|1|-1|1|1|1|-1|1|1|1|0
2037|1977|Female|$50,000 - $74,999|Single (no kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|-1|0|0|0|-1|0|-1|1|-1|1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|1|-1|-1|0|0|1|0|-1|1|0|0|0|0|0|1|1|0|-1|1|1|0|0|0|1|-1|1|-1|1|-1|0|0|0
2040|1986|Female|over $150,000|Married (no kids)|Bachelor's Degree|1|1|0|0|1|1|1|0|0|0|-1|1|-1|1|1|-1|-1|1|-1|1|0|-1|-1|0|1|0|-1|-1|-1|0|0|1|1|-1|1|1|-1|1|1|0|-1|0|0|0|-1|-1|0|0|0|0|1|1|0|0|-1|0|-1|0|1|-1|-1|0|-1|0|-1|0|-1|1|1|0|0|1|-1|1|1|1|-1|1|1|-1|1|1|0|-1|1|0|0|1|1|1|1|1|-1|-1|1|1|-1|1|1|1|0
2041|1980|Female|$75,000 - $100,000|Married (w/kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|-1|1|-1|1|-1|-1|1|-1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|0|-1|0|0|-1|1|-1|1|1|-1|-1|-1|1|1|-1|-1|1|-1|-1|1|1|-1|-1|-1|-1|-1|1|-1|1|1|1|-1|-1|1|1|-1|1|-1|-1|-1
2042|1969|Female|$75,000 - $100,000|Single (no kids)|Associate's Degree|0|1|-1|1|-1|1|1|0|1|-1|1|-1|-1|1|-1|1|1|1|0|-1|-1|1|1|-1|-1|1|1|0|1|0|-1|1|1|0|1|-1|0|1|-1|1|-1|-1|-1|-1|-1|1|-1|1|1|1|1|1|0|-1|-1|0|-1|0|1|-1|-1|1|-1|-1|-1|0|0|1|1|1|0|0|1|-1|1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|1
2043|1974|Male|over $150,000|Married (w/kids)|Master's Degree|-1|1|-1|1|-1|-1|1|-1|1|-1|1|1|1|1|1|1|-1|-1|1|-1|-1|-1|-1|1|-1|1|-1|1|-1|1|-1|1|1|-1|1|1|-1|-1|1|1|-1|-1|1|1|-1|1|-1|-1|-1|1|-1|-1|1|1|1|-1|-1|1|-1|1|-1|1|-1|1|-1|1|1|1|1|-1|1|1|1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|1|1|-1|-1|-1|-1|1
2056|1978|Female|$100,001 - $150,000|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2058|1950|Female|$50,000 - $74,999|Single (w/kids)|Master's Degree|-1|-1|0|0|-1|-1|-1|0|1|-1|-1|1|1|1|1|-1|-1|-1|-1|1|-1|0|-1|-1|-1|-1|-1|1|1|-1|0|1|-1|-1|-1|1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|0|1|-1|1|0|0|0|1|1|-1|-1|-1|1|1|1|-1|1|1|-1|1|1|1|1|1|0|0|0|0|1|1|-1|-1|-1|1|1|1|-1|-1|-1|-1|1|1|1|-1|1|1|-1|1|1|1|1|1|1|-1
2064|1989|Male|under $25,000|Single (no kids)|Current Undergraduate|0|-1|0|-1|-1|-1|1|0|1|-1|1|-1|1|0|0|-1|-1|0|-1|-1|0|-1|1|-1|0|1|-1|-1|1|0|1|1|-1|0|-1|1|-1|1|-1|-1|-1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|0|1|-1|-1|-1|-1|1|1|-1|1|1|1|-1|-1|-1|-1|-1|0|-1|-1|1|-1|0|1|-1|0|-1|-1|0|1|1|1|-1|-1|1|0|1|1|0|0|1
2069|1992|Male|$50,000 - $74,999|Single (no kids)|Current Undergraduate|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|-1|0|-1|-1|0|0|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0|1|-1|1|0|1|-1|1|-1|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|-1|-1|-1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0
2080|1945|Female|under $25,000|Domestic Partners (no kids)|Associate's Degree|0|0|-1|-1|-1|1|1|-1|1|-1|-1|1|-1|1|-1|1|1|-1|-1|-1|-1|1|-1|1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|1|1|1|1|1|1|-1|1|-1|1|-1|-1|-1|1|1|-1|1|1|-1|1|-1|1|1|1|-1|-1|0|-1|0|1|1|1|1|1|-1|1|1|-1|-1|1|1|-1|-1|-1|1|1|1|-1|-1|-1|-1|1|1|1|-1|-1|1|-1|-1|1|1|-1|1|-1|-1|-1
2083|1974|Male|$100,001 - $150,000|Married (w/kids)|Master's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|1|-1|-1|1|-1|-1|-1|1|1|-1|1|-1|1|1|-1|1|1|0|1|1|-1|1|1|-1|1|1|-1|1|-1|-1|1|1|1|1|-1|1|-1|1|1|-1|1|1|1|-1|1|-1|-1|-1|-1|0|-1|1|-1|1|1|1|-1|-1|1|1|1|-1|-1|-1|0
2087|1953|Male|over $150,000|Married (no kids)|Associate's Degree|-1|1|-1|1|-1|1|1|1|1|-1|-1|1|-1|1|1|1|1|1|-1|-1|-1|1|1|-1|-1|-1|-1|1|-1|1|-1|1|1|1|-1|0|1|1|-1|1|-1|-1|1|1|-1|1|-1|1|-1|-1|1|-1|1|1|-1|1|1|-1|1|-1|-1|1|-1|1|-1|1|-1|1|1|1|1|1|-1|-1|1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|-1|1|1|1|1|1|1|-1|-1|1|1|1|1|-1|1|1
2093|1964|Male|$50,000 - $74,999|Single (no kids)|Master's Degree|0|0|0|0|0|0|0|0|0|0|-1|-1|1|1|0|0|0|1|0|0|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2100|1968|Male|$75,000 - $100,000|Married (w/kids)|Associate's Degree|0|0|0|0|0|0|0|-1|1|-1|-1|1|-1|1|1|-1|-1|-1|-1|-1|1|-1|-1|1|-1|1|1|1|-1|1|1|1|-1|-1|-1|1|-1|-1|1|1|1|-1|1|-1|-1|1|0|-1|0|0|-1|0|0|0|0|0|0|1|1|-1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|1|1|-1|-1|-1|-1|1|1|1|1|1|-1|1|1|-1|-1|1|-1|-1|1|-1|-1|-1
2109|1953|Male|over $150,000|Married (w/kids)|Bachelor's Degree|-1|1|-1|-1|-1|1|1|-1|1|-1|-1|1|-1|1|1|1|-1|-1|-1|-1|-1|1|1|1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|1|1|1|1|1|1|1|-1|1|1|-1|1|1|1|1|-1|1|1|1|1|-1|-1|1|1|1|-1|-1|-1|1|-1|-1|1|1|1|1|1|1|1|1|1|1|-1|-1|1|1|1|1|-1|1|-1|-1|1|1|1|1|-1|1|-1|-1|1|1|-1|1|-1|-1|1
2113|1900|Female|over $150,000|Married (no kids)|Bachelor's Degree|-1|1|-1|1|-1|1|-1|-1|1|-1|-1|1|-1|1|1|-1|-1|-1|-1|1|-1|1|1|1|-1|1|1|-1|1|-1|1|-1|1|1|1|-1|1|1|1|1|1|-1|-1|1|-1|1|1|-1|1|1|-1|1|1|-1|1|1|-1|-1|1|1|-1|-1|-1|1|-1|1|1|1|1|1|-1|1|1|-1|1|-1|1|-1|-1|-1|1|1|-1|-1|1|-1|-1|1|1|1|-1|1|-1|-1|1|1|1|1|-1|-1|1
2116|1951|Female|$100,001 - $150,000|Married (w/kids)|Bachelor's Degree|-1|1|-1|-1|-1|1|1|-1|1|-1|-1|1|-1|1|1|-1|-1|1|1|1|-1|1|-1|1|-1|1|-1|1|-1|-1|1|1|-1|1|-1|1|1|-1|-1|-1|-1|1|1|1|-1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|1|1|1|-1|-1|1|-1|-1|1|-1|-1|-1|1|1|1|-1|-1|-1|1|1|-1|-1|1|1|1|-1|-1|-1|-1|-1|1|-1|0|-1|1|1|1|-1|-1|1|1|1|1|1|-1|1
2120|1988|Female|$25,001 - $50,000|Married (no kids)|Bachelor's Degree|0|0|-1|1|-1|1|1|-1|1|-1|1|1|-1|1|1|-1|-1|1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|1|1|-1|1|1|1|-1|1|-1|-1|-1|-1|-1|1|1|-1|-1|1|-1|1|0|-1|1|-1|1|-1|-1|1|1|-1|-1|1|-1|1|-1|-1|1|1|1|1|-1|-1|-1|1|1|1|1|1|-1|1|-1|-1|-1|1|-1|-1|-1|-1|1|1|1|1|-1|-1|1|1|-1|1|1|1|-1
2124|1986|Male|$75,000 - $100,000|Married (no kids)|Bachelor's Degree|0|0|-1|1|-1|-1|1|-1|-1|-1|-1|-1|-1|1|1|1|1|1|-1|1|-1|1|-1|1|-1|-1|-1|1|-1|-1|1|1|-1|-1|-1|1|1|-1|1|1|1|-1|1|1|-1|-1|-1|1|-1|-1|1|-1|1|-1|1|1|-1|1|1|-1|-1|1|-1|1|1|1|1|1|1|1|1|1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|1|1|-1|-1|1|1|-1|1|1|1|-1|-1|1|1|1|1|-1|1|1
2127|1969|Female|$100,001 - $150,000|Married (w/kids)|Bachelor's Degree|-1|1|0|1|0|0|0|0|1|-1|0|0|0|0|0|0|0|0|-1|0|0|1|-1|1|0|1|0|0|-1|-1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|0|0|-1|1|1|1|1|1|-1|1|1|-1|1|-1|0|1|-1|0|0|-1|1|1|-1|1|-1|-1|1|-1|-1|0|1|1|1|1|-1|-1|1|-1|1|1|1|1|-1|1|-1|-1|1|-1|0|1|1|-1|0
2133|1975|Male|$75,000 - $100,000|Married (w/kids)|Bachelor's Degree|-1|-1|-1|1|-1|-1|1|-1|-1|-1|1|-1|-1|0|0|0|1|-1|1|0|-1|-1|-1|1|-1|1|-1|1|-1|-1|1|-1|1|1|1|1|1|1|-1|1|1|1|1|1|-1|-1|-1|1|-1|-1|1|1|-1|-1|-1|1|-1|-1|1|-1|1|1|-1|-1|1|1|1|0|1|0|0|0|0|0|0|1|1|-1|-1|0|1|-1|-1|-1|-1|-1|-1|1|1|1|-1|1|-1|-1|1|1|-1|1|1|-1|1
2135|1955|Male|over $150,000|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|-1|-1|0|-1|-1|-1|1|-1|-1|1|1|-1|1|-1|1|1|1|-1|-1|-1|1|-1|-1|-1|1|1|1|-1|1|1|1|-1|-1|-1|1|1|-1|-1|1|1|-1|-1|1|-1|1|-1|1|-1|1|-1|-1|1|1|1|1|1|-1|1
2137|1959|Male|over $150,000|Domestic Partners (no kids)|Master's Degree|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|-1|-1|-1|-1|1|-1|1|1|-1|-1|1|1|1|-1|1|1|-1|-1|1|1|-1|1|1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2141|1948|Male|$100,001 - $150,000|Single (w/kids)|Bachelor's Degree|0|1|-1|-1|-1|1|1|-1|1|-1|-1|1|-1|1|1|-1|1|-1|-1|1|1|1|-1|1|1|1|1|-1|-1|-1|-1|1|-1|1|-1|1|1|1|1|1|-1|1|1|1|-1|-1|-1|-1|-1|1|1|1|1|-1|1|-1|-1|1|1|-1|1|-1|1|1|-1|1|-1|-1|-1|-1|-1|1|-1|1|1|-1|-1|-1|-1|1|0|-1|-1|1|1|-1|1|1|1|-1|1|1|-1|1|1|1|-1|1|1|1|1
2149|1981|Female|$25,001 - $50,000|Single (no kids)|Associate's Degree|-1|1|-1|-1|1|1|1|-1|1|-1|-1|1|-1|1|1|-1|1|-1|-1|-1|-1|1|1|1|1|1|-1|-1|-1|-1|1|1|-1|-1|1|1|1|1|-1|-1|1|1|-1|-1|-1|1|1|-1|1|1|1|1|1|1|1|-1|1|1|1|-1|-1|1|1|1|-1|-1|-1|-1|1|1|1|1|-1|1|1|-1|-1|-1|1|-1|-1|1|-1|1|-1|-1|-1|-1|1|1|-1|1|-1|-1|1|1|-1|1|-1|1|-1
2160|1982|Male|$25,001 - $50,000|Married (w/kids)|Doctoral Degree|1|-1|-1|1|1|-1|1|-1|1|-1|-1|-1|-1|1|1|-1|1|-1|-1|-1|1|1|-1|-1|1|-1|1|-1|-1|-1|1|1|1|1|1|-1|1|1|1|1|1|-1|1|1|-1|1|1|-1|1|1|1|-1|1|1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|1|1|1|-1|1|1|1|-1|1|-1|-1|-1|1|-1|1|1|1|-1|-1|1|-1|1|1|1|1|1|-1|-1|1|1|1|1|-1|1|1
2162|1942|Male|$50,000 - $74,999|Married (no kids)|Bachelor's Degree|0|0|0|0|1|1|1|0|0|0|0|0|-1|1|-1|0|0|0|0|0|0|0|0|-1|-1|0|0|0|-1|0|0|1|1|0|-1|1|0|1|1|0|0|-1|-1|0|1|0|-1|1|-1|-1|1|0|0|0|-1|1|-1|-1|0|-1|0|1|-1|-1|-1|-1|-1|1|1|0|1|0|0|0|0|0|-1|1|1|0|-1|1|0|-1|-1|0|0|1|-1|-1|0|0|0|-1|1|0|-1|1|0|1|0
