USER_ID|YOB|Gender|Income|HouseholdStatus|EducationLevel|Q124742|Q124122|Q123464|Q123621|Q122769|Q122770|Q122771|Q122120|Q121699|Q121700|Q120978|Q121011|Q120379|Q120650|Q120472|Q120194|Q120012|Q120014|Q119334|Q119851|Q119650|Q118892|Q118117|Q118232|Q118233|Q118237|Q117186|Q117193|Q116797|Q116881|Q116953|Q116601|Q116441|Q116448|Q116197|Q115602|Q115777|Q115610|Q115611|Q115899|Q115390|Q114961|Q114748|Q115195|Q114517|Q114386|Q113992|Q114152|Q113583|Q113584|Q113181|Q112478|Q112512|Q112270|Q111848|Q111580|Q111220|Q110740|Q109367|Q108950|Q109244|Q108855|Q108617|Q108856|Q108754|Q108342|Q108343|Q107869|Q107491|Q106993|Q106997|Q106272|Q106388|Q106389|Q106042|Q105840|Q105655|Q104996|Q103293|Q102906|Q102674|Q102687|Q102289|Q102089|Q101162|Q101163|Q101596|Q100689|Q100680|Q100562|Q99982|Q100010|Q99716|Q99581|Q99480|Q98869|Q98578|Q98059|Q98078|Q98197|Q96024|Party
2054|1962|Male|$100,001 - $150,000|Single (no kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|1|1|-1|1|1|0|0|0|-1|-1|1|1|-1|1|-1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|1|-1|0|-1|-1|0|0|0|0|0|1|-1|1|1|0|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|-1|0|0|-1|1|1|0|0|1|-1|-1|0|Democrat
2055|1996|Male|under $25,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Republican
2057|1960|Male|under $25,000|Single (no kids)|Current Undergraduate|-1|1|-1|1|1|1|1|-1|1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|1|1|-1|-1|-1|-1|-1|1|1|1|-1|-1|1|-1|-1|-1|1|1|1|-1|1|1|1|-1|-1|1|-1|-1|1|-1|-1|1|-1|-1|1|-1|1|1|1|1|1|1|-1|-1|-1|1|1|-1|1|-1|1|-1|-1|-1|1|1|1|1|1|1|1|1|1|-1|1|1|-1|1|1|1|1|Democrat
2059|1981|Male|$100,001 - $150,000|Married (w/kids)|Doctoral Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|-1|1|1|1|1|1|1|1|1|1|-1|-1|-1|1|1|1|-1|1|-1|1|1|-1|1|1|-1|1|1|1|-1|1|0|-1|0|1|-1|1|-1|-1|1|1|1|-1|-1|1|1|-1|-1|1|-1|1|-1|1|1|1|1|1|-1|-1|1|-1|1|1|-1|1|-1|-1|1|1|-1|1|1|1|1|Democrat
2060|1997|Male|under $25,000|Single (no kids)|Current K-12|-1|1|-1|1|1|1|1|-1|-1|-1|1|-1|-1|1|1|1|-1|1|-1|1|1|1|1|-1|-1|-1|-1|-1|-1|1|-1|1|-1|1|1|-1|-1|1|-1|-1|1|1|1|1|1|1|-1|-1|1|1|1|1|1|-1|-1|-1|-1|1|-1|1|-1|1|-1|1|-1|-1|-1|-1|1|1|-1|1|-1|1|1|-1|1|-1|1|1|-1|1|-1|-1|-1|-1|-1|1|1|1|1|1|-1|-1|1|1|-1|1|1|1|1|Republican
2061|1979|Male|$75,000 - $100,000|Single (no kids)|Bachelor's Degree|0|-1|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|-1|1|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|-1|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|1|0|0|1|0|0|0|0|0|Republican
2062|1974|Female|$75,000 - $100,000|Married (w/kids)|High School Diploma|0|1|-1|-1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|-1|1|-1|1|-1|-1|-1|-1|1|1|1|-1|-1|1|-1|1|1|-1|-1|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|1|-1|1|1|-1|1|-1|1|-1|0|1|-1|-1|-1|-1|0|0|1|0|0|0|-1|1|-1|-1|1|1|1|0|0|0|-1|Republican
2063|1980|Female|$75,000 - $100,000|Single (no kids)|High School Diploma|-1|1|-1|1|-1|-1|1|-1|1|-1|-1|-1|-1|1|1|1|-1|1|1|1|-1|1|-1|-1|1|1|-1|-1|1|-1|1|1|1|-1|-1|-1|1|1|-1|1|-1|-1|-1|-1|1|1|-1|-1|1|-1|-1|1|-1|1|-1|-1|-1|-1|1|1|-1|1|1|1|-1|-1|-1|1|1|1|-1|-1|1|-1|1|1|1|-1|-1|1|1|1|-1|1|-1|1|1|-1|1|1|-1|1|1|-1|1|1|1|1|-1|-1|1|Democrat
2065|1956|Male|over $150,000|Married (w/kids)|Master's Degree|0|0|0|0|0|0|0|0|1|-1|-1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|0|1|1|-1|-1|1|1|1|1|-1|-1|-1|1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|-1|1|1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|1|-1|-1|1|1|0|Republican
2066|1938|Male|over $150,000|Married (w/kids)|Bachelor's Degree|-1|-1|-1|-1|-1|-1|1|-1|1|-1|0|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|1|1|-1|-1|1|-1|-1|1|-1|-1|1|1|-1|-1|0|0|0|0|0|-1|-1|1|1|-1|1|-1|-1|1|-1|-1|1|-1|1|-1|-1|-1|1|1|1|1|1|-1|-1|1|-1|-1|-1|-1|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|1|1|-1|1|-1|-1|1|Democrat
2067|1974|Female|$75,000 - $100,000|Married (w/kids)|High School Diploma|1|-1|-1|0|0|0|0|0|0|0|0|0|-1|1|-1|1|1|1|-1|-1|-1|-1|-1|1|1|-1|1|1|-1|1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|1|-1|1|-1|1|1|-1|1|-1|-1|1|1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|1|-1|1|-1|1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|1|1|1|-1|-1|1|1|-1|1|-1|1|-1|Democrat
2068|1998|Male|$25,001 - $50,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|-1|0|-1|0|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
2070|1940|Male|$25,001 - $50,000|Married (no kids)|Associate's Degree|0|1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|1|1|-1|1|-1|-1|1|-1|0|0|0|0|0|1|-1|1|1|1|1|-1|-1|1|1|-1|1|-1|-1|-1|1|1|1|-1|-1|1|-1|1|1|-1|0|0|0|-1|1|-1|-1|1|-1|1|-1|-1|1|-1|-1|1|0|0|0|0|1|0|0|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|0|0|0|1|-1|-1|-1|1|-1|1|-1|1|1|1|-1|-1|1|Democrat
2071|1980|Female|$25,001 - $50,000|Married (w/kids)|Associate's Degree|0|1|1|1|1|1|1|-1|1|-1|1|-1|-1|1|-1|-1|-1|1|-1|1|-1|0|1|1|1|-1|1|1|-1|1|1|0|1|-1|1|-1|-1|1|-1|-1|-1|1|1|1|-1|1|1|-1|1|-1|-1|1|1|1|-1|1|-1|-1|1|-1|-1|0|0|0|0|1|-1|0|1|1|-1|1|-1|1|1|1|1|-1|1|-1|1|1|-1|-1|1|-1|-1|1|1|1|1|1|-1|-1|1|1|-1|1|-1|-1|0|Democrat
2072|1954|Female|$25,001 - $50,000|Married (w/kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|-1|-1|-1|-1|1|1|1|1|-1|0|1|-1|0|0|0|0|0|0|-1|1|-1|1|1|1|1|1|-1|-1|-1|-1|-1|1|-1|-1|1|1|1|1|-1|-1|-1|1|-1|-1|-1|-1|-1|0|0|0|0|-1|-1|1|1|1|-1|1|-1|-1|1|1|-1|1|1|-1|1|1|-1|-1|-1|1|1|1|1|1|-1|1|-1|-1|-1|1|-1|1|1|1|-1|Republican
2073|1970|Male|over $150,000|Married (w/kids)|Master's Degree|1|1|-1|1|-1|1|1|-1|1|-1|-1|-1|1|1|1|1|-1|1|1|1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|1|1|1|-1|-1|-1|1|-1|0|1|1|-1|-1|1|1|-1|-1|1|-1|-1|1|1|1|1|1|-1|-1|1|1|-1|-1|-1|-1|1|-1|-1|-1|1|1|1|1|1|1|-1|0|-1|-1|1|-1|-1|-1|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|Republican
2074|1982|Male|$100,001 - $150,000|Married (w/kids)|Master's Degree|-1|-1|-1|1|-1|1|1|-1|1|-1|1|-1|1|1|1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|1|-1|-1|1|1|1|-1|1|-1|-1|1|1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|1|-1|1|-1|-1|1|-1|1|1|1|1|1|1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|1|-1|1|1|-1|-1|-1|1|-1|1|-1|-1|1|1|1|1|-1|-1|-1|Democrat
2075|1993|Male|over $150,000|Single (no kids)|Current Undergraduate|1|-1|-1|-1|-1|1|1|-1|-1|1|-1|1|1|-1|1|1|-1|1|1|1|-1|1|1|1|-1|1|-1|1|-1|1|1|-1|-1|1|-1|1|-1|1|-1|1|1|1|-1|1|0|0|-1|0|1|1|1|1|1|-1|-1|1|-1|-1|-1|-1|-1|1|1|-1|1|-1|-1|1|1|-1|1|-1|-1|1|-1|1|1|-1|1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|1|1|-1|1|-1|1|-1|Republican
2076|1980|Male|over $150,000|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|-1|-1|1|1|1|-1|-1|-1|1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
2077|1984|Female|$50,000 - $74,999|Married (no kids)|Current Undergraduate|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|0|-1|1|-1|-1|0|1|1|0|-1|-1|0|0|1|0|1|-1|0|0|-1|-1|0|-1|1|-1|1|-1|-1|0|0|0|1|0|1|-1|0|-1|1|0|-1|1|-1|-1|1|0|1|0|0|0|-1|-1|0|1|1|1|1|0|0|0|0|-1|0|1|-1|1|0|1|-1|1|-1|-1|1|1|-1|1|-1|0|0|Democrat
2078|1981|Male|$75,000 - $100,000|Married (w/kids)|Bachelor's Degree|1|-1|-1|1|-1|-1|1|-1|1|-1|1|1|-1|1|1|1|1|1|-1|-1|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|1|1|-1|-1|-1|1|1|-1|1|-1|1|-1|-1|0|-1|-1|1|-1|1|1|-1|1|-1|1|-1|-1|-1|1|-1|1|-1|-1|-1|0|-1|1|-1|1|-1|-1|-1|-1|-1|-1|1|0|-1|-1|-1|-1|-1|-1|1|1|1|1|1|1|-1|-1|1|1|-1|1|-1|1|1|Republican
2079|1998|Male|$25,001 - $50,000|Married (w/kids)|Current K-12|0|0|0|0|1|1|-1|1|-1|-1|-1|-1|0|0|0|-1|-1|1|1|-1|1|-1|1|1|-1|-1|-1|1|-1|-1|1|1|-1|1|1|1|1|1|-1|-1|-1|1|1|1|-1|1|-1|1|1|-1|-1|1|1|1|1|-1|-1|-1|-1|-1|-1|0|-1|0|0|-1|-1|1|1|1|-1|0|-1|1|-1|0|0|0|-1|0|0|0|0|0|1|-1|-1|-1|1|1|0|0|-1|-1|-1|-1|-1|1|0|0|0|Democrat
2081|1962|Male|$75,000 - $100,000|Domestic Partners (no kids)|Associate's Degree|-1|1|-1|1|-1|1|1|-1|1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|1|-1|1|1|-1|1|1|1|-1|1|-1|1|-1|1|-1|1|1|-1|1|1|1|1|-1|-1|0|-1|-1|1|1|0|1|1|-1|0|1|-1|0|-1|-1|1|-1|0|-1|1|1|1|-1|1|-1|1|1|1|1|-1|1|1|1|1|-1|-1|1|1|1|1|-1|-1|-1|1|-1|-1|1|-1|-1|1|-1|-1|1|Democrat
2082|1967|Female|$100,001 - $150,000|Married (w/kids)|Master's Degree|-1|1|-1|1|-1|-1|1|-1|1|-1|1|1|1|1|1|-1|1|-1|1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|1|1|1|1|1|1|1|1|-1|-1|-1|1|1|1|-1|1|1|-1|-1|-1|-1|0|1|-1|1|0|-1|1|1|-1|1|1|-1|1|1|1|1|1|1|1|1|1|-1|-1|1|1|-1|1|1|-1|1|1|-1|-1|1|1|-1|1|1|1|-1|1|-1|-1|1|1|0|1|-1|-1|1|Democrat
2084|1950|Female|over $150,000|Married (no kids)|Bachelor's Degree|-1|1|0|0|1|1|-1|-1|1|-1|-1|1|-1|1|1|0|1|1|-1|1|-1|-1|-1|1|1|-1|-1|1|1|-1|1|1|-1|1|-1|1|1|1|1|1|1|1|-1|1|1|1|-1|-1|-1|1|-1|1|1|1|1|-1|-1|-1|1|-1|1|-1|-1|1|-1|1|-1|1|1|1|1|1|-1|-1|1|-1|-1|1|-1|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|1|1|1|1|1|1|-1|1|Republican
2085|1972|Male|$50,000 - $74,999|Single (w/kids)|Associate's Degree|0|-1|-1|1|-1|-1|-1|-1|1|-1|1|1|-1|1|-1|1|1|-1|1|-1|-1|-1|1|1|1|-1|1|-1|1|-1|1|1|-1|-1|1|-1|-1|1|-1|-1|1|1|1|-1|1|-1|1|-1|-1|-1|1|1|1|1|-1|1|-1|-1|1|-1|-1|1|-1|-1|1|1|1|1|1|1|-1|1|1|-1|1|-1|-1|1|-1|-1|1|-1|1|-1|-1|-1|-1|1|1|1|1|1|-1|1|1|1|-1|1|-1|1|1|Republican
2086|1976|Male|$100,001 - $150,000|Married (w/kids)|Master's Degree|1|-1|-1|1|1|-1|1|-1|1|-1|1|-1|1|0|0|-1|1|0|0|1|-1|-1|-1|-1|-1|-1|1|1|1|-1|-1|1|-1|-1|0|1|1|1|-1|1|1|1|1|-1|-1|-1|1|0|0|1|1|-1|1|0|1|1|-1|-1|1|1|1|1|-1|0|-1|0|-1|-1|1|1|1|1|-1|1|-1|-1|-1|1|1|-1|-1|1|-1|-1|-1|0|1|1|-1|1|0|1|-1|-1|1|1|0|1|1|1|-1|Democrat
2088|1968|Male|$50,000 - $74,999|Single (w/kids)|Current Undergraduate|-1|-1|-1|1|-1|-1|1|-1|1|-1|1|-1|1|1|-1|-1|1|-1|0|-1|1|1|-1|1|-1|-1|-1|1|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|0|0|0|1|0|-1|1|1|-1|1|1|-1|1|-1|-1|1|1|1|-1|1|1|1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
2089|1976|Male|over $150,000|Married (w/kids)|Master's Degree|0|0|0|0|0|0|0|1|1|-1|-1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
2090|1981|Male|over $150,000|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|-1|1|-1|1|-1|1|-1|1|1|1|1|-1|-1|-1|-1|-1|1|-1|-1|1|1|-1|1|-1|1|-1|1|-1|1|-1|-1|1|-1|1|1|-1|1|1|1|1|-1|-1|1|-1|1|1|1|1|-1|-1|1|1|1|-1|1|-1|-1|-1|-1|-1|1|-1|1|-1|1|1|-1|-1|-1|-1|1|1|-1|-1|-1|1|-1|1|-1|1|1|-1|1|1|1|-1|-1|-1|1|1|1|-1|-1|1|Republican
2091|1967|Female|$75,000 - $100,000|Married (w/kids)|Master's Degree|0|-1|-1|1|0|0|0|-1|0|0|0|0|1|1|1|0|0|0|0|0|0|1|-1|1|-1|0|-1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|1|-1|1|0|0|0|0|1|1|1|0|1|-1|0|1|1|1|1|0|0|0|0|0|0|-1|1|-1|-1|0|1|0|-1|-1|1|0|0|1|1|0|1|-1|1|1|0|0|1|0|0|-1|Democrat
2092|1971|Male|$50,000 - $74,999|Married (no kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|0|0|0|0|0|0|0|0|0|Republican
2094|1940|Female|$75,000 - $100,000|Married (w/kids)|Bachelor's Degree|0|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|1|-1|1|1|1|1|1|-1|1|-1|1|1|-1|1|1|1|-1|-1|1|-1|-1|-1|1|-1|1|-1|-1|1|1|-1|1|-1|1|-1|-1|-1|-1|1|1|1|-1|1|-1|1|-1|1|-1|-1|0|-1|0|0|-1|1|1|-1|1|-1|1|-1|-1|-1|1|-1|1|-1|-1|-1|1|1|-1|1|-1|0|1|-1|-1|-1|1|-1|-1|1|1|-1|1|1|1|-1|Democrat
2095|1971|Female|$50,000 - $74,999|Single (no kids)|Master's Degree|0|0|0|0|0|0|0|0|0|0|1|-1|-1|1|1|1|-1|-1|-1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|1|1|-1|-1|-1|0|0|0|0|0|0|0|0|0|1|-1|1|-1|1|-1|-1|-1|-1|-1|0|0|0|0|Republican
2096|1981|Male|$25,001 - $50,000|Married (w/kids)|Bachelor's Degree|-1|1|-1|1|-1|-1|-1|1|1|-1|1|1|1|0|0|0|-1|1|1|-1|-1|1|-1|-1|-1|-1|0|0|-1|0|0|1|-1|-1|-1|1|-1|1|-1|1|1|-1|0|1|1|-1|1|1|1|-1|1|0|0|0|1|-1|-1|0|-1|-1|-1|1|-1|-1|-1|0|1|1|-1|1|1|1|-1|1|-1|0|-1|1|-1|0|1|1|0|-1|-1|1|-1|1|0|1|-1|1|-1|-1|1|1|0|0|0|0|0|Democrat
2097|1962|Male|$50,000 - $74,999|Married (w/kids)|Bachelor's Degree|0|0|-1|1|-1|1|1|-1|1|-1|-1|-1|-1|1|1|1|-1|1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|1|1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|1|-1|1|1|1|1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|1|1|1|1|1|1|1|-1|1|-1|-1|1|-1|-1|-1|-1|1|1|1|1|-1|1|1|1|-1|-1|1|1|-1|1|-1|-1|1|Democrat
2098|1971|Female|over $150,000|Married (no kids)|Master's Degree|1|1|-1|1|-1|1|1|-1|1|-1|-1|1|1|1|1|1|-1|0|-1|-1|-1|-1|1|1|1|1|-1|1|-1|-1|1|-1|-1|-1|1|1|1|1|-1|-1|-1|1|1|-1|1|1|1|1|1|-1|1|1|1|-1|1|1|-1|0|1|1|-1|-1|-1|1|-1|-1|-1|1|1|-1|-1|1|1|1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|1|1|-1|-1|1|-1|1|-1|1|1|1|-1|1|1|Republican
2099|1936|Male|over $150,000|Married (no kids)|Doctoral Degree|0|0|-1|1|1|1|1|-1|-1|-1|-1|-1|1|1|1|-1|-1|0|1|-1|-1|1|0|0|1|-1|-1|-1|1|-1|-1|0|-1|0|-1|1|0|1|0|0|0|-1|0|1|1|-1|-1|0|-1|0|1|-1|0|1|-1|1|-1|-1|-1|0|1|-1|0|1|-1|1|-1|0|1|1|0|1|1|0|1|-1|-1|1|-1|1|-1|-1|1|-1|-1|0|1|-1|-1|1|1|1|-1|-1|1|1|1|-1|1|1|-1|Republican
2101|1946|Female|$75,000 - $100,000|Married (w/kids)|High School Diploma|0|0|0|0|1|1|-1|0|-1|-1|0|0|0|1|-1|0|1|-1|-1|1|0|1|-1|0|0|0|1|1|0|0|1|0|0|0|0|1|0|1|-1|0|-1|1|1|1|1|1|0|0|-1|1|0|1|1|0|-1|1|1|0|-1|0|0|0|-1|0|0|1|-1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
2102|1996|Female|under $25,000|Single (no kids)|Current K-12|-1|1|-1|-1|-1|1|1|-1|1|-1|-1|-1|1|1|1|1|-1|1|-1|-1|-1|1|-1|0|-1|-1|-1|1|-1|-1|0|0|0|0|1|1|1|1|-1|-1|-1|-1|1|1|-1|1|-1|0|1|-1|-1|1|1|-1|-1|1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|1|-1|-1|1|1|-1|1|-1|-1|-1|0|-1|-1|1|-1|-1|-1|1|1|1|0|1|-1|-1|1|1|-1|1|-1|-1|1|Republican
2103|1954|Female|$25,001 - $50,000|Single (w/kids)|Master's Degree|0|1|-1|-1|1|1|1|-1|1|1|-1|-1|1|1|-1|-1|-1|1|-1|1|-1|1|1|-1|1|1|-1|1|-1|-1|1|1|-1|-1|1|1|1|1|1|-1|1|-1|-1|1|1|1|-1|1|1|-1|1|1|1|1|1|1|-1|1|1|-1|1|0|0|0|0|-1|1|1|1|1|1|1|-1|1|0|1|-1|1|-1|-1|1|1|-1|-1|-1|1|-1|-1|-1|1|-1|1|1|-1|1|1|1|1|1|1|1|Democrat
2104|1970|Male|over $150,000|Married (no kids)|Master's Degree|0|0|0|0|1|-1|-1|-1|1|-1|1|1|1|1|1|1|-1|1|-1|1|-1|1|-1|-1|-1|1|1|1|1|1|1|1|1|1|-1|1|1|1|-1|1|-1|1|1|1|-1|1|1|-1|1|-1|-1|-1|1|1|1|1|-1|1|1|1|1|-1|-1|-1|-1|-1|1|1|1|-1|1|1|1|-1|1|-1|1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|1|1|-1|-1|1|1|-1|1|Democrat
2105|1958|Male|over $150,000|Married (w/kids)|High School Diploma|-1|1|-1|1|1|1|1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|1|1|-1|-1|1|-1|-1|-1|1|1|1|-1|-1|1|1|1|-1|-1|1|1|1|1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|1|1|1|1|-1|1|-1|-1|-1|1|-1|1|-1|-1|1|1|1|1|1|1|1|-1|-1|1|-1|1|1|0|0|0|1|-1|1|-1|1|1|1|1|-1|1|0|-1|0|0|0|0|0|0|0|Republican
2106|1977|Male|$100,001 - $150,000|Single (no kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|1|-1|-1|-1|1|-1|1|-1|-1|-1|1|1|-1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|-1|1|1|1|1|-1|-1|1|-1|1|-1|1|-1|-1|-1|1|1|-1|-1|1|1|1|-1|1|1|1|-1|1|-1|-1|1|1|1|-1|-1|1|-1|1|-1|1|-1|1|1|1|1|-1|1|1|-1|0|0|0|1|Republican
2107|1988|Male|$25,001 - $50,000|Married (no kids)|Bachelor's Degree|-1|1|-1|1|1|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|1|-1|1|1|1|1|1|1|1|1|1|-1|1|1|-1|-1|-1|1|1|-1|-1|1|-1|1|1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|-1|1|-1|-1|0|0|-1|-1|1|1|0|Republican
2108|1978|Female|$75,000 - $100,000|Married (w/kids)|Bachelor's Degree|-1|1|-1|1|-1|-1|1|-1|1|-1|1|-1|-1|1|1|1|1|1|1|-1|-1|1|-1|-1|-1|1|-1|1|1|1|1|1|-1|1|1|1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|1|1|1|1|1|1|1|1|1|-1|1|-1|1|1|-1|1|-1|1|1|-1|1|1|-1|1|1|1|-1|1|1|1|-1|-1|1|1|-1|-1|-1|1|-1|1|1|-1|-1|1|-1|-1|1|1|-1|-1|1|1|-1|Democrat
2110|1986|Male|$75,000 - $100,000|Single (no kids)|Bachelor's Degree|-1|1|-1|1|-1|1|-1|1|1|-1|1|1|1|1|1|-1|-1|1|1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|1|-1|0|1|-1|1|-1|-1|1|Republican
2111|1984|Female|$25,001 - $50,000|Single (no kids)|Bachelor's Degree|1|0|-1|1|1|1|1|1|0|0|0|0|0|0|0|-1|1|-1|0|1|0|-1|-1|1|-1|1|0|0|1|-1|1|1|0|1|0|0|0|0|0|0|-1|0|0|-1|0|1|-1|0|0|0|0|0|0|1|-1|0|1|1|1|0|-1|1|-1|1|0|0|0|1|1|-1|-1|-1|-1|1|1|1|1|1|-1|1|-1|1|-1|-1|1|1|-1|-1|1|1|1|1|-1|-1|1|1|-1|1|-1|-1|-1|Democrat
